,Başlık,İçerik,Kategori
1034,Piyasaların gözü Merkez Bankası'nın faiz kararında,Piyasalarda gözler Merkez Bankası'nın şubat ayı faiz kararında. Bugün saat 14.00'te faiz kararı açıklanacak.,Gündem
1035,Yerel seçim takvimi işliyor,"31 Mart'ta yapılacak yerel seçimler için takvim işliyor. Siyasi partiler aday listelerini seçim kurullarına teslim etti. Kesin aday listeleri, 3 Mart'ta açıklanacak ve aynı gün oy pusulasının basımına başlanacak.",Gündem
1036,"Dezenformasyonla Mücadele Merkezi, Herzog'un iddialarını yalanladı","İletişim Başkanlığı Dezenformasyonla Mücadele Merkezi, İsrail Cumhurbaşkanı Isaac Herzog'un ""Bu, Gazze'deki bir askerlerimiz tarafından bulunan 'Yahudilerin Sonu' adlı kitap. Bu kitabı Hamas'ın üst düzey lideri Mahmud el-Zahar yazmış"" iddiasının doğru olmadığını açıkladı.",Gündem
1037,Dışişleri Bakanı Fidan'dan G20'de Gazze diplomasisi,"Dışişleri Bakanı Hakan Fidan'ın da katılacağı G20 Dışişleri Bakanları Toplantısı, Brezilya'nın ev sahipliğinde başladı. Bakan Fidan, toplantıya katılan birçok mevkidaşıyla görüşmeler yaptı.",Gündem
1038,Kültür ve Turizm Bakanlığı Kapadokya Alan Başkanlığına 19 personel alınacak,Kültür ve Turizm Bakanlığı Kapadokya Alan Başkanlığına 19 personel alımı yapılacak.,Gündem
1039,Selçuk Bayraktar: Bu çağı Türk havacılığının altın çağı olarak anacaklar,"Baykar Yönetim Kurulu Başkanı ve Teknoloji Lideri Selçuk Bayraktar, milli muharip uçak KAAN için tebrik mesajı yayımladı.",Gündem
1040,"Bakan Koca'dan kanun teklifinin kabulüne ilişkin ""teşekkür"" paylaşımı","Sağlık Bakanı Fahrettin Koca, sağlık alanında düzenlemeler içeren kanun teklifinin TBMM'de kabul edilmesine ilişkin teşekkür paylaşımında bulundu.",Gündem
1041,TBMM Genel Kurulunda uluslararası anlaşmalar kabul edildi,"TBMM Genel Kurulunda, Azerbaycan ve Katar'la yapılan anlaşmalar kabul edildi.",Gündem
1042,Bakan Fidan'dan G20 Dışişleri Bakanları Toplantısı'nda ateşkes çağrısı,"Dışişleri Bakanı Hakan Fidan, G20 Dışişleri Bakanları Toplantısı'nın ilk oturumunda yaptığı konuşmada, Gazze'deki vahşetin bir an önce durdurulması gerektiğini vurgulayarak, uluslararası toplumu ve G20'yi ateşkes ve iki devletli çözüm için daha etkin rol oynamaya çağırdı.",Gündem
1043,Bakan Bolat'ın babası Şevki Bolat tedavi gördüğü hastanede hayatını kaybetti,Ticaret Bakanı Ömer Bolat ve Türk Hava Yolları (THY) Yönetim Kurulu ve İcra Komitesi Başkanı Ahmet Bolat'ın babası Şevki Bolat hayatını kaybetti.,Gündem
1044,KAAN dünya basınında,"KAAN ilk uçuşunu gerçekleştirdi. Türkiye'nin milli muharip uçağı, dünyanın dikkatini üzerine çekti. KAAN'ın ilk uçuşu, dünya basınında gündem oldu.",Gündem
1045,Sağlık alanında düzenlemeler içeren teklif TBMM'de kabul edildi,"Sağlık alanında yeni düzenlemeler içeren kanun teklifi Meclis Genel Kurulu'nda kabul edildi. Düzenlemeyle, istihdamı teşvik için sözleşmeli personel sayısı 27 binden 36 bine yükseltilecek. Ayrıca ilaç temininde dünya standartlarına uygun bir ruhsatlandırma süreci de izlenecek.",Gündem
1046,Bakanlardan KAAN paylaşımı,Bakanlar Türk Havacılık Uzay Sanayii (TUSAŞ) tarafından geliştirilen Milli Muharip uçağı KAAN'ın ilk uçuşu sonrasında sosyal medya hesaplarından değerlendirmelerde bulundu.,Gündem
1047,Bakan Hakan Fidan Mısır Dışişleri Bakanı Samih Şükri ile görüştü,"Dışişleri Bakanı Hakan Fidan Mısır Dışişleri Bakanı Samih Şükri ile görüştü. Görüşmede, Cumhurbaşkanı Erdoğan'ın Mısır’ı ziyareti sırasında imzalanan ortak bildiri doğrultusunda ilişkilerin daha da ilerletilmesi için atılacak adımlar ele alındı.",Gündem
1048,Emekli bayram ikramiyesi 3 bin liraya çıkarılacak,"Emekli bayram ikramiyesinin 3 bin liraya çıkarılmasına yönelik düzenlemenin de yer aldığı 8. Yargı Paketi, TBMM Adalet Komisyonunda kabul edildi.",Gündem
1049,Milli Eğitim Bakanı Tekin Düzce'de ziyaretlerde bulundu,"Milli Eğitim Bakanı Yusuf Tekin, Düzce'de çeşitli ziyaretler gerçekleştirdi.",Gündem
1050,SSB Başkanı Görgün KAAN'ın test pilotları ve proje ekibiyle görüştü,"Savunma Sanayii Başkanı Haluk Görgün, milli muharip uçak KAAN'ın ilk uçuşu sonrası test pilotları ve proje ekibiyle bir araya geldi.",Gündem
1051,Washington Büyükelçisi Sedat Önal oldu,"Türkiye'nin Washington Büyükelçiliği görevi Büyükelçi Sedat Önal'a, New York'taki BM Daimi Temsilciliği görevi de Bakan Yardımcısı Ahmet Yıldız'a tebliğ edildi.",Gündem
1052,Emine Erdoğan restore edilen Ankara Palas'ı ziyaret etti,Tarihi Ankara Palas'ın restorasyon süreci tamamlandı. Yarından itibaren tarihi bina müze olarak faaliyet gösterecek. Restore edilen tarihi binayı Cumhurbaşkanı Erdoğan'ın eşi Emine Erdoğan ziyaret etti. Eserlerle ilgili bilgi aldı.,Gündem
1053,Süper Kupa 7 Nisan'da Şanlıurfa'da oynanacak,"Galatasaray ile Fenerbahçe arasındaki 2023 Turkcell Süper Kupa müsabakası, 7 Nisan Pazar günü Şanlıurfa'daki 11 Nisan Stadı'nda oynanacak.",Gündem
1054,Altun: Milli Muharip Uçağımız KAAN bütün ihtişamıyla gözlerimizin önünde,"İletişim Başkanı Altun, ilk uçuşunu gerçekleştiren Milli muharip uçak KAAN'ın barış, adalet ve hakkaniyet için havalandığını dile getirerek, ""Tüm bu emeklerimizin sonucunda, Milli Muharip Uçağımız KAAN bütün ihtişamıyla gözlerimizin önünde"" mesajını paylaştı.",Gündem
1055,Cumhurbaşkanı Başdanışmanı Kılıç ABD heyetini kabul etti,"Cumhurbaşkanı Dış Politika ve Güvenlik Başdanışmanı Akif Çağatay Kılıç, ABD Dışişleri ve Savunma Bakanlıkları müsteşar yardımcıları ile beraberindeki heyeti kabul etti.",Gündem
1056,Sınırda 2'si terörist toplam 7 kişi yakalandı,"Yunanistan’a ve Suriye'den Türkiye'ye yasa dışı yollarla geçmeye çalışan 7 kişi yakalandı. Yakalananlardan birinin FETÖ, diğerinin de PKK/PYD-YPG mensubu olduğu öğrenildi.",Gündem
1057,Akşener: İktidar ve ana muhalefetin oluşturduğu kutuplaşma ortamındayız,"Partisinin grup toplantısında konuşan Akşener, seçime yalnız katılma kararlarını iktidar ve ana muhalefet partisinin hazmedemediğini söyledi. Akşener, ""Cumhuriyet'imizi 100 yıllık zulüm gören terör şakşakçılarına şirinlik yapma yarışına tutuştuğu kirli bir orta oyunun tam ortasındayız"" dedi.",Gündem
1058,Turgut Altınok: Başkenti bir dantel gibi oya gibi işleyeceğiz,"AK Parti'nin Ankara Büyükşehir Belediye (ABB) Başkan adayı Turgut Altınok, ""Belediyemiz 24 saat çalışacak. Eserler ve hizmetlerle başkenti analarımızın yaptığı gibi bir dantel gibi oya gibi işleyeceğiz"" dedi.",Gündem
1059,CHP Genel Başkanı Özel aday tanıtımı için Antalya'da,"CHP Genel Başkanı Özel, partisinin belediye başkan adayları tanıtım toplantısına katılmak için Antalya'ya gitti. Eski CHP Serik İlçe Başkanı İbrahim Demir, havalimanındaki karşılamada Özel'e meclis üyesi listesiyle ilgili tepkisini dile getirdi.",Gündem
1060,Kurum: 'Kent uzlaşısı' kavramı ile yaptıkları kirli ittifaka kılıf uyduruyorlar,"AK Parti'nin İBB Başkan adayı Kurum, İstanbul'da DEM Parti ile CHP arasında gizli ittifak iddiasına ilişkin, ""Kent uzlaşısı' adı altında maalesef yapmış oldukları ittifakları gizlemek için kılıf bulmaya çalışıyorlar. Yapılan bu ittifak, açık ve net söylüyorum, Kandil ittifakıdır"" açıklamasını yaptı.",Gündem
1061,Cumhurbaşkanı Yardımcısı Yılmaz: Enerjide dışa bağımlılığımızı en alt düzeye çekme gayretindeyiz,"Cumhurbaşkanı Yardımcısı Yılmaz, ""Bir taraftan kendi doğal gazımızı, petrolümüzü arttırırken, nükleer enerjiye yatırım yaparken diğer taraftan yenilenebilir enerji kaynaklarımızı harekete geçirerek ve enerji verimliliğini arttırarak, enerjide dışa bağımlılığımızı en alt düzeylere çekme gayreti içindeyiz"" açıklamasını yaptı.",Gündem
1062,Cumhurbaşkanı Erdoğan: Savunma sanayiinde yeni müjdeler vermeyi sürdüreceğiz,"Cumhurbaşkanı Recep Tayyip Erdoğan, ""Bugün Türk savunma sanayiinin gurur günlerinden birini daha yaşadık. Milli Muharip uçağımız KAAN bu sabah ilk uçuşunu başarıyla gerçekleştirdi. Yaptık ve yapmaya devam edeceğiz. Önümüzdeki dönemde savunma sanayiinde milletimize yeni müjdeler vermeyi sürdüreceğiz"" dedi.",Gündem
1063,Bakan Yerlikaya: Sabırlı ve mangan açık ocağındaki arama faaliyetlerine ara veriyoruz,"İçişleri Bakanı Ali Yerlikaya, ""Sabırlı (Vadisi) ve mangan (manganez) açık ocağındaki arama faaliyetlerine ara veriyoruz. Tekrar ediyorum ara veriyoruz. Ne zamana kadar? Yukarıdaki yığın liç alanındaki aktivasyon durup, stabil aşağıda güvenli çalışmaya vesile oluncaya kadar."" dedi.",Gündem
1064,Erzincan'da şu ana kadar zehirli bir atık saptanmadı,"Erzincan'da 13 Şubat'ta meydana gelen toprak kaymasında kaybolan 9 işçinin arama çalışmaları sürüyor. Çevre, Şehircilik ve İklim Değişikliği Bakanı Mehmet Özhaseki, ekiplerin tehlikeli atıklara yönelik her gün 9 noktadan numune aldıklarını ve şu ana kadar tehlike oluşturacak zehirli bir atığa saptanmadığını söyledi.",Gündem
1065,"Milli Savunma Bakanı Güler, Bulgar mevkidaşı Tagarev ile görüştü","Milli Savunma Bakanı Yaşar Güler, Bulgaristan Savunma Bakanı Todor Tagarev ile bir araya geldi.",Gündem
1066,Adnan Oktar Suç Örgütü'nün iletişim yöntemine ilişkin detaylar,Adnan Oktar Silahlı Suç Örgütü'nün güncel yapılanmasına yönelik soruşturma tamamlandı. 352 sayfalık iddianamede 20 kişi şüpheli olarak yer aldı. Örgütün 2018’deki büyük operasyondan sonra sürdürdüğü iletişim yöntemi de detaylıca anlatıldı. TRT Haber ekibi soruşturma dosyasında önemli detaylara ulaştı. İşte suç örgütün iletişim yöntemi…,Gündem
1067,26 milletvekili belediye başkanlığı için yarışacak,"Yerel seçimlerde siyasi partilerce 26 milletvekili belediye başkan adaylığı listesine konuldu. İyi Parti'den 7, CHP ve Saadet Partisi'nden 5'er, AK Parti'den 4 milletvekili belediye başkanlığı için yarışacak.",Gündem
1068,"Dezenformasyonla Mücadele Merkezi'nden ""KAAN"" paylaşımı","İletişim Başkanlığı Dezenformasyonla Mücadele Merkezi, bugün sabah saatlerinde ilk uçuşunu başarıyla yapan Milli Muharip Uçağı ""KAAN"" ile Türkiye'nin 5’inci nesil bir muharip uçağı üretebilecek altyapı ve teknolojiye sahip sınırlı sayıdaki ülkeler arasında yerini alacağını vurguladı.",Gündem
1069,"Siyasi partiler, aday listelerindeki eksiklikleri yarına kadar tamamlayabilecek","Siyasi partiler, 31 Mart'ta yapılacak Mahalli İdareler Genel Seçimleri'ne ilişkin aday listelerindeki eksiklikleri, yarına kadar tamamlayabilecek. Bağımsız adaylar dahil geçici aday listeleri 23 Şubat'ta ilan edilecek, kesin aday listeleri 3 Mart'ta açıklanacak.",Gündem
1070,Cumhurbaşkanı Erdoğan bugün Afyonkarahisar'da olacak,"Cumhurbaşkanı Recep Tayyip Erdoğan, il ziyaretlerine devam ediyor. Erdoğan, bugün Afyonkarahisar'da olacak.",Gündem
1071,6 terörist etkisiz hale getirildi,Irak’ın kuzeyindeki Pençe-Kilit Operasyonu bölgesinde tespit edilen 6 PKK’lı terörist etkisiz hale getirildi.,Gündem
1072,5 ilde DEAŞ operasyonu: 47 gözaltı,5 ilde DEAŞ terör örgütüne yönelik eş zamanlı olarak gerçekleştirilen “Bozdoğan-6” operasyonlarında 47 şüpheli yakalandı.,Gündem
1073,Milli uçak 'KAAN' ilk uçuşunu yaptı,"Milli muharip uçak 'KAAN' bugün ilk uçuşunu başarıyla yaptı. Türkiye, KAAN ile 5'inci nesil savaş uçağına sahip ülkeler arasında yerini aldı.",Gündem
1074,"FETÖ'ye ""Kıskaç-7"" operasyonu: 67 gözaltı","İçişleri Bakanı Ali Yerlikaya, FETÖ'ye yönelik 14 ildeki ""Kıskaç-7"" operasyonlarında 67 şüphelinin yakalandığını açıkladı. 1 Haziran 2023'ten bu yana FETÖ'ye düzenlenen operasyonlarda yakalanan şüpheli sayısı 6 bin 45'e yükseldi.",Gündem
1075,"Murat Kurum'dan muhalefete ""ittifak"" eleştirisi","AK Parti'nin İBB Başkan adayı Murat Kurum, ""Biz işimize bakacağız. 'Kent uzlaşısı'nı daha önceki seçimlerde de farklı isimlerle, 'şehir uzlaşısı' adı altında yaptılar biliyorsunuz. Bildiğim tek şey İstanbul'un sorunları, İstanbul'un problemleri ve İstanbul'un beklentileri."" dedi.",Gündem
1076,Bakan Özhaseki: Kentsel dönüşüm yapmak isteyene kapımız açık,"Çevre, Şehircilik ve İklim Değişikliği Bakanı Mehmet Özhaseki, kentsel dönüşüm çalışmalarını desteklediklerini ifade ederek, ""Her kim ki, a, b, c partisinden, hiç önemli değil, kentsel dönüşüm yapmak istiyorsa sonuna kadar kapılarımız açık. İmkanlarımızı sonuna kadar kendileri için seferber edeceğiz"" dedi.",Gündem
1077,Avrupa Birliği Başkanlığı'na personel alınacak,"Resmi Gazete'de yayımlanan ilana göre, Dışişleri Bakanlığı'nın merkez teşkilatı Genel İdare Hizmetleri Sınıfı 8. dereceli kadroda çalıştırılmak üzere, sözlü ve yazılı sınavla 7 Avrupa Birliği İşleri Uzman Yardımcısı alınacak.",Gündem
1078,Kamuya personel alım ilanı Resmi Gazete'de,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığı, Meteoroloji Genel Müdürlüğüne sözleşmeli personel alacağını duyurdu.",Gündem
1079,'Eros' isimli kedinin canice öldürülmesi nedeniyle açılan dava tekrar görülecek,"Adalet Bakanı Yılmaz Tunç, Başakşehir'deki sitenin asansöründe ""Eros"" isimli kediyi öldüren sanık hakkında hapis cezası hükmünün açıklanmasının geriye bırakılması kararına karşı yapılan itirazın Ağır Ceza Mahkemesince kabul edildiğini, davanın yeniden görüleceğini duyurdu.",Gündem
1080,"Bakan Koca, Arnavutluk Sağlık ve Sosyal Koruma Bakanı Koçiu ile görüştü","Sağlık Bakanı Fahrettin Koca, Arnavutluk'ta 2021 yılından beri sağlık hizmeti veren Fier Dostluk Hastanesinin 5 yıl daha ortak işletilmesine yönelik fikir birliğine varıldığını bildirdi.",Gündem
1081,Cumhurbaşkanı Erdoğan: Büyük bir gurur yaşatan milli güreşçilerimize gönülden teşekkür ediyorum,"Cumhurbaşkanı Recep Tayyip Erdoğan, Avrupa Güreş Şampiyonası’nda hem serbest stil hem de grekoromende Avrupa Şampiyonu olan Erkek Milli Takımı ile Avrupa İkincisi olan Kadın Milli Takımını tebrik ederek ""ülkemize büyük bir gurur yaşatan millî güreşçilerimize gönülden teşekkür ediyorum"" dedi.",Gündem
1082,İstanbul'da terör propagandası yapan 2 şüpheli tutuklandı,"İstanbul’da sosyal medyadan terör örgütü propagandası yapan, Halkların Eşitlik ve Demokrasi Partisinin (DEM Parti) Esenyurt'taki ilçe merkezinde yakalanan 2 şüpheli tutuklandı.",Gündem
1083,Türkiye ile Arnavutluk arasında medya ve iletişim alanlarında işbirliği mutabakatı imzalandı,"İletişim Başkanı Fahrettin Altun, Arnavutluk Cumhuriyeti Medya ve Enformasyon Ajansı ile imzalanan mutabakat zaptıyla iki ülke arasında iletişim, kamu diplomasisi, medya ve kamuoyunu bilgilendirme alanlarında işbirliğinin teşvik edilmesinin amaçlandığını bildirdi.",Gündem
1084,Türkiye ile Arnavutluk arasında 6 anlaşma imzalandı,"Cumhurbaşkanı Recep Tayyip Erdoğan ve Arnavutluk Başbakanı Edi Rama huzurunda, iki ülke arasında 6 anlaşma imzalandı.",Gündem
1085,DEM Parti İstanbul'da seçime giriyor,"İstanbul İl Seçim Kurulu, başvurunun 16.55'te alındığını ve incelemenin 17.14'te tamamlandığını duyurdu.",Gündem
1086,Cumhurbaşkanı Erdoğan: Ticaret hacmini hedefimiz 2 milyar dolara çıkarmak,"Cumhurbaşkanı Recep Tayyip Erdoğan, Arnavutluk Başbakanı Edi Rama ile gerçekleştirdiği ortak basın toplantısında ""İki ülke arasındaki ticaret hacmini 1 milyar dolara çıkardık. Hedefimiz 2 milyar dolara çıkarmak"" dedi.",Gündem
1087,"Cumhurbaşkanı Erdoğan, ABD'li Senatörler Shaheen ve Murphy'i kabul etti","Cumhurbaşkanı Recep Tayyip Erdoğan, ABD'li Senatörler Jeanne Shaheen ve Chris Murphy'i Cumhurbaşkanlığı Külliyesi'nde kabul etti.",Gündem
1088,DEM Parti'nin İBB adaylığı başvurusunda geç kaldığı iddia edildi,"Seçim takvimine göre, siyasi partilerin aday listelerini vermesi için süre saat 17.00 itibarıyla tamamlandı. İstanbul'da DEM Parti geç başvuruda bulunduğu için İstanbul İl Seçim Kurulu’nun aday listesini kabul etmediği iddia edildi. İl Seçim Kurulu ise DEM Parti'nin başvurusunu 16.55'te yaptığını açıkladı.",Gündem
1089,"Cumhurbaşkanı Erdoğan, Arnavutluk Başbakanı Rama'yı resmi törenle karşıladı","Cumhurbaşkanı Recep Tayyip Erdoğan, Türkiye'ye ziyarette bulunan Arnavutluk Başbakanı Edi Rama'yı resmi törenle karşıladı.",Gündem
1090,Özgür Özel: Bütün anketleri ve ihtimalleri değerlendirdik,"CHP Genel Başkanı Özgür Özel, Hatay adayı ile ilgili bütün ihtimalleri değerlendirdiklerini söyledi. ""Anketlerdeki seyre baktığımızda yola Sayın Lütfü Savaş ile devam etmeye karar verdik"" dedi.",Gündem
1091,Murat Kurum: 100 bin gencimize 100 bin lira sermaye desteği vereceğiz,"AK Parti'nin İstanbul Büyükşehir Belediye (İBB) Başkan adayı Murat Kurum, ""Gencimiz iş kurmak için proje üretmiş ama sermaye desteğine ihtiyacı var. O desteği vermek için 100 bin gencimize 100 bin lira sermaye desteği vereceğiz"" dedi.",Gündem
1092,"Arnavutluk Başbakanı Rama, Ankara'da","Arnavutluk Başbakanı Edi Rama, Cumhurbaşkanı Recep Tayyip Erdoğan'ın davetine icabetle Türkiye'ye resmi ziyarette bulunuyor. Ziyaret kapsamında, Türkiye-Arnavutluk Yüksek Düzeyli İşbirliği Konseyi'nin ilk toplantısı yapılacak.",Gündem
1093,Deprem konutları hak sahiplerine teslim ediliyor,"Diyarbakır'da yapımı tamamlanan 1423 kalıcı konut, kura ile hak sahiplerine teslim edildi. Törende konuşan İçişleri Bakanı Ali Yerlikaya, ""Hedefimiz 2 ay içinde deprem bölgesinde 75 bin konutu teslim etmek"" dedi.",Gündem
1094,Eskişehir'de tarihi eser operasyonu,Eskişehir'in Tepebaşı ve Seyitgazi ilçelerinde 2 heykel ve haç figürü ile 32 sikke ele geçirilen tarihi eser operasyonlarında 2 şüpheli yakalandı.,Gündem
1095,8. Yargı Paketi TBMM Adalet Komisyonunda,"Yargı hizmetlerinin etkinliğinin artırılmasına yönelik düzenlemeler içeren 8. Yargı Paketi, TBMM Adalet Komisyonu'nda görüşülmeye başlandı.",Gündem
1096,"Cumhurbaşkanı Erdoğan, Jeanne Shaheen'i kabul etti","Cumhurbaşkanı Recep Tayyip Erdoğan, ABD'li Senatör Jeanne Shaheen'i kabul etti.",Gündem
1097,"Hava Kuvvetleri Komutanı Kadıoğlu, İspanya'da","Hava Kuvvetleri Komutanı Orgeneral Ziya Cemal Kadıoğlu, İspanya Hava ve Uzay Kuvvetleri Karargahı'na ziyarette bulundu.",Gündem
1098,Diyanet'ten Feyza Altun hakkında suç duyurusu,"Diyanet İşleri Başkanlığı, sosyal medya hesabından ""dini değerlere hakaret ettiği"" gerekçesiyle avukat Feyza Altun hakkında suç duyurusunda bulundu.",Gündem
1099,Millet Kütüphanesi 5 milyonu aşkın ziyaretçi ağırladı,"Cumhurbaşkanlığı Millet Kütüphanesini, açılışının yapıldığı 2020'den bu yana 5 milyonu aşkın okuyucu ve ziyaretçi kullandı. Kütüphanenin koleksiyonunda 2 milyonun üzerinde basılı kitap, 14 bin 300 dergiye ait 2 milyon 200 bin süreli yayın ve 4 milyon 200 bin basılı kaynak bulunuyor.",Gündem
1100,Bakan Tunç: Teşkilatımız merdiven altlarında yapılan duruşmalardan kurtuldu,"Adalet Bakanı Yılmaz Tunç, ""Adalet teşkilatımız fiziki yeterliliği bulunmayan binalardan, merdiven altlarında yapılan duruşmalardan kurtulmuş, bugün teknolojinin en gelişmiş imkanlarıyla donatılan modern adalet saraylarına kavuşmuştur"" dedi.",Gündem
1101,"""Yılda 4 kez MTV alınacak"" iddiası yalanlandı","İletişim Başkanlığı Dezenformasyonla Mücadele Merkezi, ""Yılda 4 kez motorlu taşıtlar vergisi alınacak"" iddiasının doğru olmadığını bildirdi.",Gündem
1102,Cumhurbaşkanı Erdoğan: Taraf değil hakem konumundayız,"Cumhurbaşkanı Recep Tayyip Erdoğan, ""Bize düşen, yüksek yargı kurumları arasındaki tartışmalarda taraf olmak değil, sorunu çözecek mekanizmaları işletmektir"" dedi.",Gündem
1103,EPDK petroldeki indirimlerin tüketiciye yansıtılmasını istedi,"EPDK rafinerilere yazı göndererek ham petroldeki indirimlerin tüketiciye yansıtılmasını istedi. Güncelleme ile birlikte benzin ve motorinin litresinde 1,5 liraya kadar indirim olacak.",Gündem
1104,"Fahrettin Altun, AA'nın ""Yılın Kareleri"" oylamasına katıldı","İletişim Başkanı Fahrettin Altun, Anadolu Ajansı'nın (AA) düzenlediği ""Yılın Kareleri"" oylamasına katıldı. Altun, ""Gazze'yle ilgili Anadolu Ajansı'nın çektiği fotoğraflar orada yaşanan soykırımı belgelemesi, tescil etmesi, kanıtlaması açısından başlı başına çok önemli"" dedi.",Gündem
1105,Fahrettin Altun: İsrail'in yalanlarını ifşa ettik,"İletişim Başkanı Fahrettin Altun, ""İsrail yaptığı katliamları gizlemek için büyük bir çaba sarf ediyor. İsrail'in dezenformasyonlarına suçüstü yaptık, yalanlarını tek tek ifşa ettik"" dedi.",Gündem
1106,Seçim takvimi işliyor,"31 Mart'ta yapılacak Mahalli İdareler Genel Seçimleri'ne ilişkin seçim takvimine göre, siyasi partiler aday listelerini bugün en geç saat 17.00'ye kadar Yüksek Seçim Kurulu'na teslim edecek.",Gündem
1107,Teksas’ta kurulan obüs hattı: ABD neden Türkiye’yi seçti?,"ABD’nin Ankara Büyükelçisi, Teksas’ta açılan obüs mühimmat fabrikasında üretim hatlarının Türkiye’den satın alındığını açıkladı. Söz konusu alımı basit bir döviz girdisi olarak görmek mümkün. Ancak, Ankara-Washington hattındaki ‘diyalog zemini bulma çabası’ düşünüldüğünde bu ve benzer girişimlerin daha farklı anlamlara gelebileceği de konuşuluyor.",Gündem
1108,"Maden kazalarına ilişkin yargılamalarda suçluların ""uyruğu"" fark etmiyor","Enerji Hukuku Araştırma Enstitüsü Başkanı Avukat Süleyman Boşça, maden kazalarında Türk kanunlarının uygulanacağını belirterek, ""Faillerin hangi ülkenin vatandaşı olduğu somut olay bakımından farklılık arz etmemektedir"" dedi.",Gündem
1109,Devlet Bahçeli: Danıştay'ın kararı son derece tehlikeli ve sakıncalıdır,"MHP Genel Başkanı Devlet Bahçeli, FETÖ'den ihraç hakimlere iade kararına ilişkin, ""Danıştay'ın kararı son derece tehlikeli ve sakıncalıdır. İade kararını HSK'nın yeniden incelemesi yerindedir"" dedi.",Gündem
1110,Kayıp gemicileri arama çalışmaları 6'ncı gününde,"Marmara Denizi'nde, İmralı Adası'nın güneybatısında su alarak batan ve bir kişinin cansız bedenine ulaşılan ""Batuhan A"" adlı kuru yük gemisindeki diğer 5 denizci için arama kurtarma çalışmaları 6'ncı gününde devam ediyor.",Gündem
1111,Yusufeli'nde iki yaka birleşti,"Artvin’de yapılan Yusufeli Barajı ve HES nedeniyle değişen kara yolu ağı kapsamında inşası süren Yusufeli Merkez Viyadüğü’nde iki yaka bir araya getirildi. Köprü, asfalt çalışmasının ardından hizmete açılacak.",Gündem
1112,Terör propagandası yapan 2 zanlı DEM Parti'nin ilçe merkezinde yakalandı,"İstanbul Valiliği, sosyal medyada terör örgütü propagandası yapan 2 şüphelinin Halkların Eşitlik ve Demokrasi Partisinin (DEM Parti) Esenyurt'taki ilçe merkezinde yakalanıp gözaltına alındığını belirtti.",Gündem
1113,Cumhurbaşkanı Erdoğan'ın bugünkü programı yoğun,"Cumhurbaşkanı Erdoğan, çalışmalarını Ankara'da sürdürecek. İlk olarak Adli Yargı Hakim ve Cumhuriyet Savcıları ile İdari Yargı Hakimleri Kura Töreni'ne katılacak. Ardından Türkiye'ye resmi ziyarette bulunan Arnavutluk Başbakanı Edi Rama'yı Beştepe'de kabul edecek.",Gündem
1114,81 ilde Çember-12 operasyonları: 3 bin 237 firari yakalandı,"İçişleri Bakanı Ali Yerlikaya, 81 ilde son 4 gündür düzenlenen Çember-12 operasyonlarında arama kaydı bulunan 3 bin 237 firarinin yakalandığını açıkladı.",Gündem
1115,Türkiye'nin ilk astronotu Alper Gezeravcı TRT Haber'de,"""Hangi eğitimleri aldı?Uzayda günleri nasıl geçti? Dünya'da ilk yürüyüşü nasıldı?"" Türkiye'nin ilk astronotu Alper Gezeravcı, TRT Haber Haber Koordinatörü Ahmet Görmez'in sorularını yanıtladı.",Gündem
1116,Anayasa Mahkemesi Başkanlığı için seçim süreci bugün başlıyor,"Anayasa Mahkemesi (AYM) Başkanı Zühtü Arslan'ın görev süresi 20 Nisan'da sona eriyor. 3 kez AYM Başkanı olan Arslan, 12 yıllık görev süresini doldurdu. Yüksek Mahkemede başkanlık için seçim süreci bugün başlıyor. Zühtü Aslan ayrılmadan önce yeni başkan için oy kullanabilecek .",Gündem
1117,CHP'nin Hatay kararı belli oldu,"Cumhuriyet Halk Partisi'nde krize dönen Hatay Büyükşehir Belediye Başkan adaylığı için son karar verildi. CHP, Hatay'da Lütfü Savaş ile devam kararı aldı.",Gündem
1118,AK Parti'de yerel seçim mesaisi: Meclis üyesi aday listeleri hazır,AK Parti'de yerel seçim hazırlıkları devam ediyor. Büyükşehir ve illerde belediye başkan adayları belirlendi. Belediye meclis üyeliği için aday belirleme sürecinde de sona gelindi. Onaylama komisyonlarının son şekli verdiği listeler bugün seçim kurullarına teslim edilecek.,Gündem
1119,Bakan Işıkhan: Dünyaya ışık saçan büyük ve güçlü Türkiye'yi birlikte inşa edeceğiz,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, ""'Türkiye Yüzyılı Şehirleri'ni inşa edeceğiz. Şehirlerimizde, dijitalleşme ve akıllı ekonomi, yeşil kalkınma, yerel ve kırsal kalkınma hamlelerimizi güçlü bir şekilde yapacak, birer yıldız gibi parlayan şehirleriyle dünyaya ışık saçan büyük ve güçlü Türkiye'yi birlikte inşa edeceğiz"" dedi.",Gündem
1120,Aile ve Sosyal Hizmetler Bakanlığı 8 bin personel alacak,"Resmi Gazete'de yayımlanan ilana göre, bakanlığın merkez ve taşra teşkilatı birimlerinde çalıştırılmak üzere KPSS (B) grubu puan sıralaması esas alınarak, yazılı ve sözlü sınav yapılmaksızın sözleşmeli 8 bin personel alınacak.",Gündem
